"","date","state","overdose_search_12m","naloxone_search_12m"
"11926",2019-03-30,"Hawaii",553.001538461538,7.80538461538462
"11927",2019-04-06,"Hawaii",551.322884615385,7.80538461538462
"11928",2019-04-13,"Hawaii",564.660769230769,7.80538461538462
"11929",2019-04-20,"Hawaii",553.420384615385,7.80538461538462
"11930",2019-04-27,"Hawaii",553.645576923077,7.80538461538462
"11931",2019-05-04,"Hawaii",564.647692307692,7.80538461538462
"11932",2019-05-11,"Hawaii",559.371153846154,7.80538461538462
"11933",2019-05-18,"Hawaii",559.257115384615,7.80538461538462
"11934",2019-05-25,"Hawaii",559.257115384615,7.80538461538462
"11935",2019-06-01,"Hawaii",551.306346153846,7.80538461538462
"11936",2019-06-08,"Hawaii",539.7075,7.80538461538462
"11937",2019-06-15,"Hawaii",540.459230769231,7.80538461538462
"11938",2019-06-22,"Hawaii",541.796923076923,7.80538461538462
"11939",2019-06-29,"Hawaii",549.385192307692,7.80538461538462
"11940",2019-07-06,"Hawaii",559.084230769231,7.80538461538462
"11941",2019-07-13,"Hawaii",558.870576923077,7.80538461538462
"11942",2019-07-20,"Hawaii",557.150961538462,7.80538461538462
"11943",2019-07-27,"Hawaii",524.133846153846,7.80538461538462
"11944",2019-08-03,"Hawaii",522.921153846154,7.80538461538462
"11945",2019-08-10,"Hawaii",518.275576923077,7.80538461538462
"11946",2019-08-17,"Hawaii",513.345576923077,7.80538461538462
"11947",2019-08-24,"Hawaii",508.567115384615,7.80538461538462
"11948",2019-08-31,"Hawaii",509.059615384615,7.80538461538462
"11949",2019-09-07,"Hawaii",507.943461538462,7.80538461538462
"11950",2019-09-14,"Hawaii",504.1625,7.80538461538462
"11951",2019-09-21,"Hawaii",494.520192307692,7.80538461538462
"11952",2019-09-28,"Hawaii",502.391346153846,7.80538461538462
"11953",2019-10-05,"Hawaii",506.345192307692,7.80538461538462
"11954",2019-10-12,"Hawaii",501.307115384615,7.80538461538462
"11955",2019-10-19,"Hawaii",487.026923076923,7.80538461538462
"11956",2019-10-26,"Hawaii",493.236730769231,7.80538461538462
"11957",2019-11-02,"Hawaii",492.171538461538,7.80538461538462
"11958",2019-11-09,"Hawaii",492.993653846154,7.80538461538462
"11959",2019-11-16,"Hawaii",489.575961538462,7.80538461538462
"11960",2019-11-23,"Hawaii",484.409423076923,0
"11961",2019-11-30,"Hawaii",476.726538461538,0
"11962",2019-12-07,"Hawaii",484.492884615385,0
"11963",2019-12-14,"Hawaii",474.362115384615,0
"11964",2019-12-21,"Hawaii",471.059807692308,0
"11965",2019-12-28,"Hawaii",461.814230769231,0
"11966",2020-01-04,"Hawaii",461.994230769231,0
"11967",2020-01-11,"Hawaii",452.354038461538,0
"11968",2020-01-18,"Hawaii",451.175961538462,0
"11969",2020-01-25,"Hawaii",449.6475,0
"11970",2020-02-01,"Hawaii",457.730961538462,0
"11971",2020-02-08,"Hawaii",448.812307692308,0
"11972",2020-02-15,"Hawaii",437.205,0
"11973",2020-02-22,"Hawaii",435.987692307692,0
"11974",2020-02-29,"Hawaii",438.175192307692,0
"11975",2020-03-07,"Hawaii",434.756346153846,0
"11976",2020-03-14,"Hawaii",432.065576923077,0
"11977",2020-03-21,"Hawaii",430.916153846154,0
"11978",2020-03-28,"Hawaii",433.741346153846,0
"11979",2020-04-04,"Hawaii",436.070384615385,0
"11980",2020-04-11,"Hawaii",434.127307692308,0
"11981",2020-04-18,"Hawaii",434.127307692308,0
"11982",2020-04-25,"Hawaii",433.654230769231,0
"11983",2020-05-02,"Hawaii",422.652115384615,0
"11984",2020-05-09,"Hawaii",420.608461538462,0
"11985",2020-05-16,"Hawaii",420.448461538462,0
"11986",2020-05-23,"Hawaii",428.625192307692,0
"11987",2020-05-30,"Hawaii",435.717884615385,0
"11988",2020-06-06,"Hawaii",447.611153846154,0
"11989",2020-06-13,"Hawaii",438.6325,0
"11990",2020-06-20,"Hawaii",426.780384615385,0
"11991",2020-06-27,"Hawaii",421.435384615385,0
"11992",2020-07-04,"Hawaii",425.965961538462,0
"11993",2020-07-11,"Hawaii",428.498076923077,0
"11994",2020-07-18,"Hawaii",428.763461538462,0
"11995",2020-07-25,"Hawaii",427.049615384615,0
"11996",2020-08-01,"Hawaii",430.090384615385,0
"11997",2020-08-08,"Hawaii",429.474807692308,0
"11998",2020-08-15,"Hawaii",427.601153846154,0
"11999",2020-08-22,"Hawaii",430.180769230769,0
"12000",2020-08-29,"Hawaii",418.515384615385,0
"12001",2020-09-05,"Hawaii",407.458653846154,0
"12002",2020-09-12,"Hawaii",408.189038461538,0
"12003",2020-09-19,"Hawaii",408.189038461538,0
"12004",2020-09-26,"Hawaii",411.908076923077,0
"12005",2020-10-03,"Hawaii",414.944423076923,0
"12006",2020-10-10,"Hawaii",422.371538461538,0
"12007",2020-10-17,"Hawaii",422.371538461538,0
"12008",2020-10-24,"Hawaii",414.399038461538,0
"12009",2020-10-31,"Hawaii",411.235576923077,0
"12010",2020-11-07,"Hawaii",413.570576923077,0
"12011",2020-11-14,"Hawaii",414.968461538462,0
"12012",2020-11-21,"Hawaii",417.358076923077,0
"12013",2020-11-28,"Hawaii",409.400961538462,0
"12014",2020-12-05,"Hawaii",401.634615384615,0
"12015",2020-12-12,"Hawaii",410.671538461538,0
"12016",2020-12-19,"Hawaii",401.108461538462,0
"12017",2020-12-26,"Hawaii",410.014423076923,0
"12018",2021-01-02,"Hawaii",414.115192307692,0
"12019",2021-01-09,"Hawaii",421.723269230769,0
"12020",2021-01-16,"Hawaii",414.256730769231,0
"12021",2021-01-23,"Hawaii",418.564423076923,0
"12022",2021-01-30,"Hawaii",400.738269230769,0
"12023",2021-02-06,"Hawaii",400.738269230769,0
"12024",2021-02-13,"Hawaii",410.828076923077,0
"12025",2021-02-20,"Hawaii",404.849038461538,0
"12026",2021-02-27,"Hawaii",401.459038461538,0
"12027",2021-03-06,"Hawaii",391.446538461538,0
"12028",2021-03-13,"Hawaii",382.694230769231,0
"12029",2021-03-20,"Hawaii",391.055769230769,0
"12030",2021-03-27,"Hawaii",390.846538461538,0
"12031",2021-04-03,"Hawaii",380.775,0
"12032",2021-04-10,"Hawaii",385.134230769231,0
"12033",2021-04-17,"Hawaii",398.448461538462,0
"12034",2021-04-24,"Hawaii",400.221730769231,0
"12035",2021-05-01,"Hawaii",411.866153846154,0
"12036",2021-05-08,"Hawaii",415.713076923077,0
"12037",2021-05-15,"Hawaii",422.274230769231,0
"12038",2021-05-22,"Hawaii",427.166923076923,0
"12039",2021-05-29,"Hawaii",428.4075,0
"12040",2021-06-05,"Hawaii",416.514230769231,0
"12041",2021-06-12,"Hawaii",416.514230769231,0
"12042",2021-06-19,"Hawaii",428.770961538462,0
"12043",2021-06-26,"Hawaii",418.793269230769,0
"12044",2021-07-03,"Hawaii",404.563653846154,0
"12045",2021-07-10,"Hawaii",404.917307692308,0
"12046",2021-07-17,"Hawaii",402.764038461538,0
"12047",2021-07-24,"Hawaii",401.157692307692,0
"12048",2021-07-31,"Hawaii",380.799807692308,0
"12049",2021-08-07,"Hawaii",379.445769230769,0
"12050",2021-08-14,"Hawaii",379.066538461538,0
"12051",2021-08-21,"Hawaii",377.1675,0
"12052",2021-08-28,"Hawaii",386.699423076923,0
"12053",2021-09-04,"Hawaii",397.669423076923,0
"12054",2021-09-11,"Hawaii",405.990769230769,0
"12055",2021-09-18,"Hawaii",414.051730769231,0
"12056",2021-09-25,"Hawaii",412.594423076923,0
"12057",2021-10-02,"Hawaii",405.465576923077,0
"12058",2021-10-09,"Hawaii",404.208846153846,0
"12059",2021-10-16,"Hawaii",417.003076923077,0
"12060",2021-10-23,"Hawaii",408.196923076923,0
"12061",2021-10-30,"Hawaii",412.642115384615,0
"12062",2021-11-06,"Hawaii",413.715576923077,0
"12063",2021-11-13,"Hawaii",411.725576923077,0
"12064",2021-11-20,"Hawaii",416.047115384615,0
"12065",2021-11-27,"Hawaii",416.047115384615,0
"12066",2021-12-04,"Hawaii",424.317115384615,0
"12067",2021-12-11,"Hawaii",424.629230769231,0
"12068",2021-12-18,"Hawaii",432.377884615385,0
"12069",2021-12-25,"Hawaii",431.668653846154,0
"12070",2022-01-01,"Hawaii",429.559230769231,0
"12071",2022-01-08,"Hawaii",421.951153846154,0
"12072",2022-01-15,"Hawaii",434.567692307692,0
"12073",2022-01-22,"Hawaii",422.745,0
"12074",2022-01-29,"Hawaii",435.168076923077,0
"12075",2022-02-05,"Hawaii",445.072115384615,0
"12076",2022-02-12,"Hawaii",450.088269230769,0
"12077",2022-02-19,"Hawaii",451.443461538462,0
"12078",2022-02-26,"Hawaii",452.986346153846,0
"12079",2022-03-05,"Hawaii",467.252115384615,0
"12080",2022-03-12,"Hawaii",479.338846153846,0
"12081",2022-03-19,"Hawaii",477.031923076923,0
"12082",2022-03-26,"Hawaii",477.032884615385,0
"12083",2022-04-02,"Hawaii",487.261153846154,0
"12084",2022-04-09,"Hawaii",483.595,0
"12085",2022-04-16,"Hawaii",480.950961538462,0
"12086",2022-04-23,"Hawaii",483.574615384615,0
"12087",2022-04-30,"Hawaii",478.764807692308,0
"12088",2022-05-07,"Hawaii",475.773269230769,0
"12089",2022-05-14,"Hawaii",468.055192307692,0
"12090",2022-05-21,"Hawaii",467.427884615385,0
"12091",2022-05-28,"Hawaii",471.268269230769,0
"12092",2022-06-04,"Hawaii",484.187692307692,0
"12093",2022-06-11,"Hawaii",495.629230769231,0
"12094",2022-06-18,"Hawaii",496.766153846154,0
"12095",2022-06-25,"Hawaii",506.579230769231,0
"12096",2022-07-02,"Hawaii",515.182884615385,0
"12097",2022-07-09,"Hawaii",522.077692307692,0
"12098",2022-07-16,"Hawaii",525.044423076923,0
"12099",2022-07-23,"Hawaii",529.265961538462,0
"12100",2022-07-30,"Hawaii",537.437115384615,0
"12101",2022-08-06,"Hawaii",538.772884615385,0
"12102",2022-08-13,"Hawaii",537.360576923077,0
"12103",2022-08-20,"Hawaii",537.765192307692,0
"12104",2022-08-27,"Hawaii",528.233269230769,0
"12105",2022-09-03,"Hawaii",517.263269230769,0
"12106",2022-09-10,"Hawaii",505.741730769231,0
"12107",2022-09-17,"Hawaii",497.680769230769,0
"12108",2022-09-24,"Hawaii",494.684230769231,0
"12109",2022-10-01,"Hawaii",495.4475,0
"12110",2022-10-08,"Hawaii",490.572115384615,0
"12111",2022-10-15,"Hawaii",491.785961538462,0
"12112",2022-10-22,"Hawaii",505.762115384615,0
"12113",2022-10-29,"Hawaii",502.391923076923,0
"12114",2022-11-05,"Hawaii",502.766153846154,0
"12115",2022-11-12,"Hawaii",506.961730769231,0
"12116",2022-11-19,"Hawaii",502.191153846154,0
"12117",2022-11-26,"Hawaii",509.968461538462,0
"12118",2022-12-03,"Hawaii",501.698461538462,0
"12119",2022-12-10,"Hawaii",505.595192307692,0
"12120",2022-12-17,"Hawaii",508.119423076923,0
"12121",2022-12-24,"Hawaii",506.9575,0
"12122",2022-12-31,"Hawaii",506.825769230769,0
"12123",2023-01-07,"Hawaii",518.799615384615,0
"12124",2023-01-14,"Hawaii",516.6025,0
"12125",2023-01-21,"Hawaii",524.537692307692,0
"12126",2023-01-28,"Hawaii",518.670576923077,0
"12127",2023-02-04,"Hawaii",519.104423076923,6.31288461538461
"12128",2023-02-11,"Hawaii",514.087884615385,6.31288461538461
"12129",2023-02-18,"Hawaii",517.987115384615,6.31288461538461
"12130",2023-02-25,"Hawaii",517.084615384615,6.31288461538461
"12131",2023-03-04,"Hawaii",515.435576923077,6.31288461538461
"12132",2023-03-11,"Hawaii",514.263461538462,13.2907692307692
"12133",2023-03-18,"Hawaii",506.384807692308,13.2907692307692
"12134",2023-03-25,"Hawaii",508.221153846154,13.2907692307692
"12135",2023-04-01,"Hawaii",510.993461538462,13.2907692307692
"12136",2023-04-08,"Hawaii",510.7475,13.2907692307692
"12137",2023-04-15,"Hawaii",508.271538461538,13.2907692307692
"12138",2023-04-22,"Hawaii",510.066730769231,13.2907692307692
"12139",2023-04-29,"Hawaii",517.814038461538,13.2907692307692
"12140",2023-05-06,"Hawaii",517.207307692308,13.2907692307692
"12141",2023-05-13,"Hawaii",520.916730769231,13.2907692307692
"12142",2023-05-20,"Hawaii",520.550384615385,13.2907692307692
"12143",2023-05-27,"Hawaii",517.595,23.4388461538462
"12144",2023-06-03,"Hawaii",504.675576923077,23.4388461538462
"12145",2023-06-10,"Hawaii",530.958846153846,23.4388461538462
"12146",2023-06-17,"Hawaii",527.965576923077,23.4388461538462
"12147",2023-06-24,"Hawaii",525.125769230769,23.4388461538462
"12148",2023-07-01,"Hawaii",527.001923076923,23.4388461538462
"12149",2023-07-08,"Hawaii",522.220961538462,23.4388461538462
"12150",2023-07-15,"Hawaii",522.616153846154,23.4388461538462
"12151",2023-07-22,"Hawaii",529.685192307692,23.4388461538462
"12152",2023-07-29,"Hawaii",521.514038461538,23.4388461538462
"12153",2023-08-05,"Hawaii",520.482884615385,23.4388461538462
"12154",2023-08-12,"Hawaii",520.191730769231,23.4388461538462
"12155",2023-08-19,"Hawaii",521.119807692308,23.4388461538462
"12156",2023-08-26,"Hawaii",521.119807692308,23.4388461538462
"12157",2023-09-02,"Hawaii",529.260769230769,23.4388461538462
"12158",2023-09-09,"Hawaii",532.994423076923,23.4388461538462
"12159",2023-09-16,"Hawaii",544.311923076923,23.4388461538462
"12160",2023-09-23,"Hawaii",549.11,23.4388461538462
"12161",2023-09-30,"Hawaii",548.793461538462,23.4388461538462
"12162",2023-10-07,"Hawaii",548.7275,23.4388461538462
"12163",2023-10-14,"Hawaii",544.058269230769,23.4388461538462
"12164",2023-10-21,"Hawaii",538.662307692308,23.4388461538462
"12165",2023-10-28,"Hawaii",529.388269230769,23.4388461538462
"12166",2023-11-04,"Hawaii",526.258461538462,23.4388461538462
"12167",2023-11-11,"Hawaii",521.738461538462,23.4388461538462
"12168",2023-11-18,"Hawaii",522.334230769231,23.4388461538462
"12169",2023-11-25,"Hawaii",524.946153846154,23.4388461538462
"12170",2023-12-02,"Hawaii",535.639230769231,23.4388461538462
"12171",2023-12-09,"Hawaii",531.574038461539,23.4388461538462
"12172",2023-12-16,"Hawaii",537.800384615385,23.4388461538462
"12173",2023-12-23,"Hawaii",541.401538461539,23.4388461538462
"12174",2023-12-30,"Hawaii",542.963846153846,23.4388461538462
"12175",2024-01-06,"Hawaii",540.697115384615,23.4388461538462
"12176",2024-01-13,"Hawaii",537.192692307692,23.4388461538462
"12177",2024-01-20,"Hawaii",529.2575,23.4388461538462
"12178",2024-01-27,"Hawaii",533.388846153846,23.4388461538462
"12179",2024-02-03,"Hawaii",534.206153846154,17.1259615384615
"12180",2024-02-10,"Hawaii",537.042692307692,17.1259615384615
"12181",2024-02-17,"Hawaii",533.723269230769,17.1259615384615
"12182",2024-02-24,"Hawaii",533.611923076923,17.1259615384615
"12183",2024-03-02,"Hawaii",534.130384615385,17.1259615384615
"12184",2024-03-09,"Hawaii",530.394230769231,10.1480769230769
"12185",2024-03-16,"Hawaii",531.195384615385,10.1480769230769
"12186",2024-03-23,"Hawaii",518.606346153846,10.1480769230769
"12187",2024-03-30,"Hawaii",515.300961538462,10.1480769230769
"12188",2024-04-06,"Hawaii",503.459038461538,10.1480769230769
"12189",2024-04-13,"Hawaii",504.900576923077,10.1480769230769
"12190",2024-04-20,"Hawaii",500.704038461538,10.1480769230769
"12191",2024-04-27,"Hawaii",486.122115384615,10.1480769230769
"12192",2024-05-04,"Hawaii",487.810961538462,10.1480769230769
"12193",2024-05-11,"Hawaii",482.495192307692,10.1480769230769
"12194",2024-05-18,"Hawaii",470.419423076923,10.1480769230769
"12195",2024-05-25,"Hawaii",476.604230769231,0
"12196",2024-06-01,"Hawaii",485.961923076923,0
"12197",2024-06-08,"Hawaii",459.539038461538,0
"12198",2024-06-15,"Hawaii",461.990769230769,0
"12199",2024-06-22,"Hawaii",466.083653846154,0
"12200",2024-06-29,"Hawaii",467.981346153846,0
"12201",2024-07-06,"Hawaii",466.139423076923,0
"12202",2024-07-13,"Hawaii",464.861538461538,0
"12203",2024-07-20,"Hawaii",454.276923076923,0
"12204",2024-07-27,"Hawaii",466.826730769231,0
"12205",2024-08-03,"Hawaii",465.795384615385,0
"12206",2024-08-10,"Hawaii",457.644807692308,0
"12207",2024-08-17,"Hawaii",456.438076923077,0
"12208",2024-08-24,"Hawaii",464.557884615385,0
"12209",2024-08-31,"Hawaii",456.416923076923,0
"12210",2024-09-07,"Hawaii",455.449615384615,0
"12211",2024-09-14,"Hawaii",444.132115384615,0
"12212",2024-09-21,"Hawaii",432.197692307692,0
"12213",2024-09-28,"Hawaii",430.812692307692,0
"12214",2024-10-05,"Hawaii",429.285961538462,0
"12215",2024-10-12,"Hawaii",428.7475,0
"12216",2024-10-19,"Hawaii",429.543076923077,0
"12217",2024-10-26,"Hawaii",440.699230769231,0
"12218",2024-11-02,"Hawaii",431.295192307692,0
"12219",2024-11-09,"Hawaii",432.433846153846,0
"12220",2024-11-16,"Hawaii",431.25,0
"12221",2024-11-23,"Hawaii",420.860769230769,0
"12222",2024-11-30,"Hawaii",410.167692307692,0
"12223",2024-12-07,"Hawaii",409.625769230769,0
"12224",2024-12-14,"Hawaii",402.894230769231,0
"12225",2024-12-21,"Hawaii",402.282307692308,0
"12226",2024-12-28,"Hawaii",390.88,0
"12227",2025-01-04,"Hawaii",388.361346153846,0
"12228",2025-01-11,"Hawaii",391.140192307692,0
"12229",2025-01-18,"Hawaii",398.194807692308,0
"12230",2025-01-25,"Hawaii",398.609807692308,0
"12231",2025-02-01,"Hawaii",400.973653846154,0
"12232",2025-02-08,"Hawaii",399.480576923077,0
"12233",2025-02-15,"Hawaii",396.789423076923,0
"12234",2025-02-22,"Hawaii",397.871153846154,0
"12235",2025-03-01,"Hawaii",393.760576923077,0
"12236",2025-03-08,"Hawaii",395.290576923077,0
"12237",2025-03-15,"Hawaii",396.551923076923,0
"12238",2025-03-22,"Hawaii",406.640576923077,0
"12239",2025-03-29,"Hawaii",399.749807692308,0.436730769230769
"12240",2025-04-05,"Hawaii",409.505384615385,1.67057692307692
"12241",2025-04-12,"Hawaii",409.026442307692,2.61128205128205
"12242",2025-04-19,"Hawaii",403.399807692308,3.45262820512821
"12243",2025-04-26,"Hawaii",403.399807692308,3.45262820512821
"12244",2004-01-03,"Idaho",393.658653846154,NA
"12245",2004-01-10,"Idaho",386.250384615385,NA
"12246",2004-01-17,"Idaho",386.250384615385,NA
"12247",2004-01-24,"Idaho",370.847307692308,NA
"12248",2004-01-31,"Idaho",361.489615384615,NA
"12249",2004-02-07,"Idaho",350.187692307692,NA
"12250",2004-02-14,"Idaho",337.335576923077,NA
"12251",2004-02-21,"Idaho",326.269423076923,NA
"12252",2004-02-28,"Idaho",313.891923076923,NA
"12253",2004-03-06,"Idaho",302.535192307692,NA
"12254",2004-03-13,"Idaho",292.058846153846,NA
"12255",2004-03-20,"Idaho",283.896153846154,NA
"12256",2004-03-27,"Idaho",271.346346153846,NA
"12257",2004-04-03,"Idaho",262.495384615385,NA
"12258",2004-04-10,"Idaho",262.495384615385,NA
"12259",2004-04-17,"Idaho",253.598846153846,NA
"12260",2004-04-24,"Idaho",245.479038461538,NA
"12261",2004-05-01,"Idaho",245.479038461538,NA
"12262",2004-05-08,"Idaho",234.166153846154,NA
"12263",2004-05-15,"Idaho",234.166153846154,NA
"12264",2004-05-22,"Idaho",234.166153846154,NA
"12265",2004-05-29,"Idaho",226.863846153846,NA
"12266",2004-06-05,"Idaho",218.963846153846,NA
"12267",2004-06-12,"Idaho",210.163461538462,NA
"12268",2004-06-19,"Idaho",200.787692307692,NA
"12269",2004-06-26,"Idaho",189.631538461538,NA
"12270",2004-07-03,"Idaho",189.631538461538,NA
"12271",2004-07-10,"Idaho",179.694615384615,NA
"12272",2004-07-17,"Idaho",170.029423076923,NA
"12273",2004-07-24,"Idaho",170.029423076923,NA
"12274",2004-07-31,"Idaho",170.029423076923,NA
"12275",2004-08-07,"Idaho",161.390769230769,NA
"12276",2004-08-14,"Idaho",151.623076923077,NA
"12277",2004-08-21,"Idaho",141.599038461538,NA
"12278",2004-08-28,"Idaho",141.599038461538,NA
"12279",2004-09-04,"Idaho",134.410576923077,NA
"12280",2004-09-11,"Idaho",124.716730769231,NA
"12281",2004-09-18,"Idaho",117.662115384615,NA
"12282",2004-09-25,"Idaho",106.559807692308,NA
"12283",2004-10-02,"Idaho",93.0407692307692,NA
"12284",2004-10-09,"Idaho",81.6078846153846,NA
"12285",2004-10-16,"Idaho",73.6640384615385,NA
"12286",2004-10-23,"Idaho",62.3123076923077,NA
"12287",2004-10-30,"Idaho",53.2876923076923,NA
"12288",2004-11-06,"Idaho",44.5792307692308,NA
"12289",2004-11-13,"Idaho",35.8969230769231,NA
"12290",2004-11-20,"Idaho",25.8082692307692,NA
"12291",2004-11-27,"Idaho",23.0038461538462,NA
"12292",2004-12-04,"Idaho",13.2482692307692,NA
"12293",2004-12-11,"Idaho",4.09144230769231,NA
"12294",2004-12-18,"Idaho",0,NA
"12295",2004-12-25,"Idaho",205.6,NA
"12296",2005-01-01,"Idaho",205.6,NA
"12297",2005-01-08,"Idaho",205.6,NA
"12298",2005-01-15,"Idaho",205.6,NA
"12299",2005-01-22,"Idaho",205.6,NA
"12300",2005-01-29,"Idaho",205.6,NA
"12301",2005-02-05,"Idaho",205.6,NA
"12302",2005-02-12,"Idaho",205.6,NA
"12303",2005-02-19,"Idaho",205.6,NA
"12304",2005-02-26,"Idaho",205.6,NA
"12305",2005-03-05,"Idaho",205.6,NA
"12306",2005-03-12,"Idaho",205.6,NA
"12307",2005-03-19,"Idaho",205.6,NA
"12308",2005-03-26,"Idaho",205.6,NA
"12309",2005-04-02,"Idaho",205.6,NA
"12310",2005-04-09,"Idaho",205.6,NA
"12311",2005-04-16,"Idaho",205.6,NA
"12312",2005-04-23,"Idaho",205.6,NA
"12313",2005-04-30,"Idaho",205.6,NA
"12314",2005-05-07,"Idaho",205.6,NA
"12315",2005-05-14,"Idaho",205.6,NA
"12316",2005-05-21,"Idaho",205.6,NA
"12317",2005-05-28,"Idaho",205.6,NA
"12318",2005-06-04,"Idaho",205.6,NA
"12319",2005-06-11,"Idaho",205.6,NA
"12320",2005-06-18,"Idaho",205.6,NA
"12321",2005-06-25,"Idaho",205.6,NA
"12322",2005-07-02,"Idaho",205.6,NA
"12323",2005-07-09,"Idaho",399.776923076923,NA
"12324",2005-07-16,"Idaho",399.776923076923,NA
"12325",2005-07-23,"Idaho",399.776923076923,NA
"12326",2005-07-30,"Idaho",399.776923076923,NA
"12327",2005-08-06,"Idaho",399.776923076923,NA
"12328",2005-08-13,"Idaho",399.776923076923,NA
"12329",2005-08-20,"Idaho",399.776923076923,NA
"12330",2005-08-27,"Idaho",399.776923076923,NA
"12331",2005-09-03,"Idaho",399.776923076923,NA
"12332",2005-09-10,"Idaho",399.776923076923,NA
"12333",2005-09-17,"Idaho",399.776923076923,NA
"12334",2005-09-24,"Idaho",399.776923076923,NA
"12335",2005-10-01,"Idaho",399.776923076923,NA
"12336",2005-10-08,"Idaho",399.776923076923,NA
"12337",2005-10-15,"Idaho",399.776923076923,NA
"12338",2005-10-22,"Idaho",399.776923076923,NA
"12339",2005-10-29,"Idaho",399.776923076923,NA
"12340",2005-11-05,"Idaho",399.776923076923,NA
"12341",2005-11-12,"Idaho",399.776923076923,NA
"12342",2005-11-19,"Idaho",399.776923076923,NA
"12343",2005-11-26,"Idaho",399.776923076923,NA
"12344",2005-12-03,"Idaho",399.776923076923,NA
"12345",2005-12-10,"Idaho",399.776923076923,NA
"12346",2005-12-17,"Idaho",399.776923076923,NA
"12347",2005-12-24,"Idaho",194.176923076923,NA
"12348",2005-12-31,"Idaho",194.176923076923,NA
"12349",2006-01-07,"Idaho",194.176923076923,NA
"12350",2006-01-14,"Idaho",194.176923076923,NA
"12351",2006-01-21,"Idaho",194.176923076923,NA
"12352",2006-01-28,"Idaho",194.176923076923,NA
"12353",2006-02-04,"Idaho",194.176923076923,NA
"12354",2006-02-11,"Idaho",194.176923076923,NA
"12355",2006-02-18,"Idaho",194.176923076923,NA
"12356",2006-02-25,"Idaho",194.176923076923,NA
"12357",2006-03-04,"Idaho",194.176923076923,NA
"12358",2006-03-11,"Idaho",194.176923076923,NA
"12359",2006-03-18,"Idaho",194.176923076923,NA
"12360",2006-03-25,"Idaho",194.176923076923,NA
"12361",2006-04-01,"Idaho",194.176923076923,NA
"12362",2006-04-08,"Idaho",194.176923076923,NA
"12363",2006-04-15,"Idaho",194.176923076923,NA
"12364",2006-04-22,"Idaho",194.176923076923,NA
"12365",2006-04-29,"Idaho",194.176923076923,NA
"12366",2006-05-06,"Idaho",194.176923076923,NA
"12367",2006-05-13,"Idaho",194.176923076923,NA
"12368",2006-05-20,"Idaho",194.176923076923,NA
"12369",2006-05-27,"Idaho",194.176923076923,NA
"12370",2006-06-03,"Idaho",194.176923076923,NA
"12371",2006-06-10,"Idaho",194.176923076923,NA
"12372",2006-06-17,"Idaho",194.176923076923,NA
"12373",2006-06-24,"Idaho",194.176923076923,NA
"12374",2006-07-01,"Idaho",194.176923076923,NA
"12375",2006-07-08,"Idaho",0,NA
"12376",2006-07-15,"Idaho",0,NA
"12377",2006-07-22,"Idaho",0,NA
"12378",2006-07-29,"Idaho",0,NA
"12379",2006-08-05,"Idaho",0,NA
"12380",2006-08-12,"Idaho",0,NA
"12381",2006-08-19,"Idaho",0,NA
"12382",2006-08-26,"Idaho",0,NA
"12383",2006-09-02,"Idaho",0,NA
"12384",2006-09-09,"Idaho",0,NA
"12385",2006-09-16,"Idaho",0,NA
"12386",2006-09-23,"Idaho",0,NA
"12387",2006-09-30,"Idaho",0,NA
"12388",2006-10-07,"Idaho",0,NA
"12389",2006-10-14,"Idaho",0,NA
"12390",2006-10-21,"Idaho",0,NA
"12391",2006-10-28,"Idaho",0,NA
"12392",2006-11-04,"Idaho",0,NA
"12393",2006-11-11,"Idaho",0,NA
"12394",2006-11-18,"Idaho",0,NA
"12395",2006-11-25,"Idaho",0,NA
"12396",2006-12-02,"Idaho",0,NA
"12397",2006-12-09,"Idaho",0,NA
"12398",2006-12-16,"Idaho",0,NA
"12399",2006-12-23,"Idaho",0,NA
"12400",2006-12-30,"Idaho",0,NA
"12401",2007-01-06,"Idaho",0,NA
"12402",2007-01-13,"Idaho",0,NA
"12403",2007-01-20,"Idaho",0,NA
"12404",2007-01-27,"Idaho",0,NA
"12405",2007-02-03,"Idaho",0,NA
"12406",2007-02-10,"Idaho",0,NA
"12407",2007-02-17,"Idaho",0,NA
"12408",2007-02-24,"Idaho",0,NA
"12409",2007-03-03,"Idaho",0,NA
"12410",2007-03-10,"Idaho",0,NA
"12411",2007-03-17,"Idaho",0,NA
"12412",2007-03-24,"Idaho",0,NA
"12413",2007-03-31,"Idaho",0,NA
"12414",2007-04-07,"Idaho",0,NA
"12415",2007-04-14,"Idaho",0,NA
"12416",2007-04-21,"Idaho",0,NA
"12417",2007-04-28,"Idaho",0,NA
"12418",2007-05-05,"Idaho",0,NA
"12419",2007-05-12,"Idaho",0,NA
"12420",2007-05-19,"Idaho",0,NA
"12421",2007-05-26,"Idaho",0,NA
"12422",2007-06-02,"Idaho",0,NA
"12423",2007-06-09,"Idaho",0,NA
"12424",2007-06-16,"Idaho",0,NA
"12425",2007-06-23,"Idaho",0,NA
"12426",2007-06-30,"Idaho",0,NA
"12427",2007-07-07,"Idaho",0,NA
"12428",2007-07-14,"Idaho",0,NA
"12429",2007-07-21,"Idaho",0,NA
"12430",2007-07-28,"Idaho",0,NA
"12431",2007-08-04,"Idaho",0,NA
"12432",2007-08-11,"Idaho",0,NA
"12433",2007-08-18,"Idaho",0,NA
"12434",2007-08-25,"Idaho",0,NA
